time,ready_count,running_count,unfinished_count,burst_mean,burst_variance,remaining_mean,remaining_variance,wait_mean,wait_variance,max_wait_current,short_job_ratio,arrival_rate,best_combo,combo_class,core0_alg,core1_alg,core2_alg,core3_alg,score,score_avg_waiting_now,score_max_waiting_now,score_waiting_variance_now,score_avg_remaining_now,score_avg_response_started,score_completed_count,score_unfinished_count_end,workload_file
250,2,3,906,16.6,2.8,10.2,42.2,4.4,1.2999999999999998,6.0,0.4,0.4015151515151515,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,15.478047138047133,13.0,22.0,53.6,7.636363636363637,7.925925925925926,26,11,short_1000_processes.txt
275,4,3,897,10.571428571428571,31.61904761904762,8.285714285714286,28.238095238095237,4.428571428571429,10.619047619047619,9.0,0.7142857142857143,0.4016245487364621,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,16.989761904761902,11.5,24.0,61.5,11.142857142857142,11.433333333333334,30,14,short_1000_processes.txt
300,5,4,887,14.666666666666666,29.000000000000004,10.666666666666666,35.5,8.88888888888889,16.111111111111107,17.0,0.4444444444444444,0.4001823154056518,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,21.817857142857143,16.666666666666668,27.0,72.80952380952381,11.333333333333334,16.464285714285715,28,15,short_1000_processes.txt
325,7,4,880,12.454545454545455,20.272727272727273,7.636363636363637,24.454545454545457,13.0,53.6,22.0,0.5454545454545454,0.40064545873674506,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,42.08696969696969,22.636363636363637,39.0,180.05454545454546,10.727272727272727,18.78787878787879,33,11,short_1000_processes.txt
350,10,3,867,11.615384615384615,22.423076923076923,10.923076923076923,30.076923076923077,12.384615384615385,54.756410256410255,24.0,0.38461538461538464,0.39813519813519815,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,43.61525198938991,19.307692307692307,47.0,174.56410256410254,11.692307692307692,23.344827586206897,28,13,short_1000_processes.txt
375,11,4,859,13.533333333333333,23.98095238095238,11.333333333333334,30.666666666666668,16.666666666666668,72.80952380952381,27.0,0.5333333333333333,0.39830108541764986,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,43.9515863169089,21.285714285714285,43.0,182.52747252747255,12.642857142857142,21.903225806451612,31,14,short_1000_processes.txt
400,7,4,847,12.545454545454545,35.272727272727266,10.727272727272727,43.81818181818181,22.636363636363637,180.05454545454546,39.0,0.5454545454545454,0.39942666029622553,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,60.25657894736842,18.5,55.0,273.2105263157895,12.5,24.5,29,20,short_1000_processes.txt
425,9,4,839,13.615384615384615,26.756410256410252,11.692307692307692,34.23076923076923,19.307692307692307,174.56410256410257,47.0,0.6153846153846154,0.39922667955534075,HRRN|HRRN|SPN|HRRN,74,HRRN,HRRN,SPN,HRRN,55.311764705882354,31.352941176470587,56.0,218.4926470588235,12.588235294117647,20.4375,32,17,short_1000_processes.txt
450,9,4,827,15.23076923076923,22.692307692307693,13.615384615384615,23.923076923076923,22.23076923076923,205.02564102564102,43.0,0.5384615384615384,0.39862879529872675,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,97.65807881773398,34.0,64.0,474.42857142857144,12.533333333333333,29.137931034482758,30,15,short_1000_processes.txt
475,16,3,818,13.578947368421053,32.03508771929825,12.68421052631579,34.3391812865497,19.473684210526315,264.9298245614035,54.0,0.47368421052631576,0.39554455445544556,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,111.27921960072594,28.57894736842105,86.0,538.0350877192982,9.105263157894736,33.3448275862069,28,19,short_1000_processes.txt
500,15,4,809,13.157894736842104,30.251461988304097,11.263157894736842,41.76023391812865,28.63157894736842,241.46783625730995,55.0,0.47368421052631576,0.39638735574510786,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,80.8919956140351,23.05263157894737,67.0,378.49707602339186,11.052631578947368,35.9375,32,19,short_1000_processes.txt
525,12,3,797,13.733333333333333,30.78095238095238,12.533333333333333,37.83809523809524,34.0,474.42857142857144,64.0,0.4666666666666667,0.3971559167089893,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,66.2624660441426,22.35,67.0,278.66052631578947,12.4,36.483870967741936,30,20,short_1000_processes.txt
550,14,4,790,10.777777777777779,33.947712418300654,8.777777777777779,43.7124183006536,30.166666666666668,518.9705882352941,86.0,0.6666666666666666,0.3969151670951157,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,58.48678051865907,28.444444444444443,54.0,240.61437908496728,11.666666666666666,32.61290322580645,31,18,short_1000_processes.txt
575,15,4,777,12.578947368421053,34.5906432748538,11.052631578947368,38.83040935672514,23.05263157894737,378.4970760233918,67.0,0.5789473684210527,0.39499739447628973,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,88.14678240740741,29.5625,66.0,410.9291666666667,11.875,34.074074074074076,27,16,short_1000_processes.txt
600,16,4,767,13.95,22.47105263157895,12.4,29.831578947368424,22.35,278.66052631578947,67.0,0.55,0.39461172741679873,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,104.15112499999998,30.0625,74.0,498.99583333333334,11.5,38.08,25,16,short_1000_processes.txt
625,14,4,759,13.722222222222221,22.330065359477125,11.666666666666666,39.52941176470589,28.444444444444443,240.61437908496728,54.0,0.5,0.3968934118907338,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,65.4110702614379,18.88235294117647,53.0,299.860294117647,11.411764705882353,38.55555555555556,27,17,short_1000_processes.txt
650,12,4,750,13.0,18.933333333333334,11.875,29.316666666666666,29.5625,410.9291666666667,66.0,0.4375,0.3984799131378936,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,39.52460648148148,22.5625,47.0,133.32916666666668,11.5,34.81481481481482,28,16,short_1000_processes.txt
675,11,4,742,13.866666666666667,18.83809523809524,11.2,30.171428571428574,32.06666666666667,465.78095238095233,74.0,0.4666666666666667,0.3994505494505495,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,61.844285714285704,25.466666666666665,53.0,268.69523809523804,14.333333333333334,30.0,30,15,short_1000_processes.txt
700,11,4,732,12.0,36.857142857142854,10.6,44.1142857142857,21.4,284.97142857142853,53.0,0.6,0.39944289693593316,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,58.50742835595777,23.444444444444443,46.0,259.90849673202615,12.277777777777779,31.96153846153846,27,18,short_1000_processes.txt
725,13,3,722,12.875,34.916666666666664,11.5,41.06666666666667,22.5625,133.32916666666668,47.0,0.4375,0.39909553420011307,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,81.15067873303168,27.58823529411765,64.0,371.88235294117646,12.176470588235293,33.15384615384615,27,17,short_1000_processes.txt
750,12,3,712,15.733333333333333,16.780952380952378,14.333333333333334,31.380952380952383,25.466666666666665,268.69523809523804,53.0,0.26666666666666666,0.40011481056257175,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,92.80309320309321,33.5,68.0,427.96153846153845,13.071428571428571,36.48148148148148,27,14,short_1000_processes.txt
775,14,3,705,13.941176470588236,14.183823529411764,12.823529411764707,16.65441176470588,24.823529411764707,239.77941176470588,46.0,0.5294117647058824,0.4,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,64.03642857142859,27.333333333333332,52.0,278.2380952380953,9.933333333333334,36.607142857142854,27,15,short_1000_processes.txt
800,15,2,695,12.529411764705882,23.014705882352942,12.176470588235293,23.654411764705884,27.58823529411765,371.88235294117646,64.0,0.4117647058823529,0.4002361275088548,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,72.6960022735885,22.785714285714285,57.0,337.25824175824187,12.5,34.96551724137931,29,14,short_1000_processes.txt
825,11,3,685,14.214285714285714,6.642857142857142,13.071428571428571,17.763736263736266,33.5,427.96153846153845,68.0,0.42857142857142855,0.40203714799281004,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,42.592857142857135,20.733333333333334,42.0,171.35238095238097,9.8,30.5,29,15,short_1000_processes.txt
850,10,4,678,12.642857142857142,13.785714285714288,10.285714285714286,25.604395604395606,29.285714285714285,238.06593406593402,52.0,0.5,0.40364741641337387,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,58.829553571428576,20.933333333333334,49.0,272.2095238095238,9.933333333333334,27.78125,32,15,short_1000_processes.txt
875,12,2,666,14.142857142857142,11.824175824175825,12.5,24.115384615384617,22.785714285714285,337.2582417582417,57.0,0.2857142857142857,0.40271772699197034,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,43.32192807192806,19.5,51.0,164.57692307692307,13.357142857142858,26.818181818181817,31,14,short_1000_processes.txt
900,11,4,656,11.333333333333334,30.666666666666668,9.8,30.314285714285717,20.733333333333334,171.352380952381,42.0,0.4666666666666667,0.40213299874529485,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,43.34368131868131,22.923076923076923,40.0,174.74358974358972,13.153846153846153,27.821428571428573,30,13,short_1000_processes.txt
925,11,4,646,11.6,29.11428571428571,9.933333333333334,36.209523809523816,20.933333333333334,272.2095238095238,49.0,0.4666666666666667,0.4024234693877551,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,74.07274038461539,23.4375,55.0,350.12916666666666,12.25,28.346153846153847,26,16,short_1000_processes.txt
950,10,4,635,14.857142857142858,20.901098901098898,13.357142857142858,34.55494505494505,19.5,164.57692307692307,51.0,0.5,0.4022020725388601,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,38.303749999999994,20.875,38.0,141.98333333333332,11.875,30.625,24,16,short_1000_processes.txt
975,10,2,626,13.666666666666666,23.33333333333333,12.833333333333334,20.87878787878788,24.833333333333332,138.87878787878788,40.0,0.5833333333333334,0.4039473684210526,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,55.31053921568627,23.647058823529413,50.0,229.11764705882354,11.352941176470589,30.958333333333332,23,17,short_1000_processes.txt
1000,11,4,620,14.6,19.82857142857143,11.733333333333333,35.63809523809524,25.0,333.2857142857143,55.0,0.4,0.40468227424749165,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,64.79833823529411,27.0,61.0,267.625,12.470588235294118,31.84,25,17,short_1000_processes.txt
1025,11,4,611,14.8,12.599999999999998,12.6,29.114285714285717,22.266666666666666,118.92380952380952,38.0,0.4666666666666667,0.4054421768707483,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,55.670833333333334,26.27777777777778,49.0,227.3888888888889,11.5,33.041666666666664,24,18,short_1000_processes.txt
1050,14,3,603,13.117647058823529,26.360294117647058,11.352941176470589,35.86764705882352,23.647058823529413,229.1176470588235,50.0,0.47058823529411764,0.4060984060984061,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,83.67259972954699,27.833333333333332,68.0,380.97058823529414,12.444444444444445,35.10344827586207,28,18,short_1000_processes.txt
1075,13,4,595,15.411764705882353,11.13235294117647,12.470588235294118,28.389705882352942,27.0,267.625,61.0,0.4117647058823529,0.4073291050035236,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,77.45995073891626,26.714285714285715,60.0,358.3142857142857,12.380952380952381,33.41379310344828,30,21,short_1000_processes.txt
1100,14,4,587,13.333333333333334,25.294117647058822,11.5,38.029411764705884,26.27777777777778,227.3888888888889,49.0,0.4444444444444444,0.40847092605886576,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,84.64071307300509,31.95,68.0,379.62894736842105,13.85,36.83870967741935,31,20,short_1000_processes.txt
1125,14,4,575,13.333333333333334,30.588235294117652,12.444444444444445,34.02614379084967,27.833333333333332,380.97058823529414,68.0,0.5,0.40686632578524473,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,83.46269409937888,31.166666666666668,62.0,380.8405797101449,13.625,37.92857142857143,29,24,short_1000_processes.txt
1150,18,3,565,13.333333333333334,24.933333333333337,12.380952380952381,33.54761904761905,26.714285714285715,358.3142857142857,60.0,0.47619047619047616,0.40476190476190477,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,113.76039886039887,35.851851851851855,74.0,549.1310541310542,11.74074074074074,42.74074074074074,26,27,short_1000_processes.txt
1175,16,4,556,15.2,22.8,13.85,24.976315789473684,31.95,379.628947368421,68.0,0.35,0.40636846095526913,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,173.8087438423645,44.09090909090909,95.0,899.0389610389609,13.136363636363637,43.55172413793103,29,22,short_1000_processes.txt
1200,21,3,546,14.291666666666666,21.95471014492753,13.625,24.331521739130434,31.166666666666668,380.8405797101449,62.0,0.4166666666666667,0.4034003091190108,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,176.39285714285714,44.04761904761905,97.0,911.047619047619,12.80952380952381,47.0,29,21,short_1000_processes.txt
1225,23,4,539,13.11111111111111,32.41025641025641,11.74074074074074,35.81481481481482,35.851851851851855,549.1310541310542,74.0,0.5185185185185185,0.4037854889589905,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,163.0742236024845,41.25,100.0,818.804347826087,11.833333333333334,53.035714285714285,28,24,short_1000_processes.txt
1250,18,4,527,14.136363636363637,27.74242424242424,13.136363636363637,34.504329004329,44.09090909090909,899.0389610389609,95.0,0.4090909090909091,0.40627514078841515,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,146.39902597402596,38.36363636363637,97.0,715.004329004329,13.0,56.392857142857146,28,22,short_1000_processes.txt
1275,18,3,517,13.952380952380953,23.64761904761904,12.80952380952381,30.561904761904763,44.04761904761905,911.047619047619,97.0,0.42857142857142855,0.4072249589490969,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,109.1229242979243,34.92857142857143,72.0,513.5502645502646,11.642857142857142,56.15384615384615,25,28,short_1000_processes.txt
1300,20,4,511,13.916666666666666,16.775362318840582,11.833333333333334,24.666666666666664,41.25,818.804347826087,100.0,0.4583333333333333,0.40787269681742044,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,119.97350372208437,34.34615384615385,79.0,583.2753846153847,13.038461538461538,51.225806451612904,31,26,short_1000_processes.txt
1325,18,4,499,14.090909090909092,14.562770562770563,13.0,12.761904761904763,38.36363636363637,715.004329004329,97.0,0.45454545454545453,0.4083904109589041,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,128.73853846153847,41.38461538461539,79.0,621.5261538461539,12.653846153846153,53.46153846153846,26,26,short_1000_processes.txt
1350,24,4,492,12.964285714285714,23.813492063492063,11.642857142857142,32.23809523809524,34.92857142857143,513.5502645502646,72.0,0.42857142857142855,0.4063047285464098,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,149.94530769230767,40.96153846153846,87.0,749.5584615384614,13.153846153846153,57.0,28,26,short_1000_processes.txt
1375,20,4,480,13.75,22.630434782608695,13.541666666666666,25.1286231884058,37.208333333333336,522.8677536231884,79.0,0.4166666666666667,0.40714285714285714,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,162.7694537346711,40.333333333333336,111.0,788.1538461538458,12.555555555555555,64.1304347826087,24,27,short_1000_processes.txt
1400,22,4,473,14.153846153846153,18.135384615384616,12.653846153846153,26.235384615384614,41.38461538461539,621.5261538461539,79.0,0.5,0.4085923217550274,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,152.1709145299145,42.76923076923077,98.0,738.8246153846154,12.961538461538462,61.22222222222222,27,26,short_1000_processes.txt
1425,22,4,464,14.192307692307692,15.60153846153846,13.153846153846153,19.255384615384614,40.96153846153846,749.5584615384614,87.0,0.5,0.4101123595505618,SRT|HRRN|HRRN|HRRN,53,SRT,HRRN,HRRN,HRRN,165.30045840407467,57.15,109.0,793.607894736842,13.45,44.96774193548387,31,20,short_1000_processes.txt
1450,21,3,453,15.0,10.434782608695652,14.125,19.679347826086957,46.916666666666664,918.0797101449276,112.0,0.4166666666666667,0.4109195402298851,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,215.635652173913,44.130434782608695,114.0,1133.391304347826,12.652173913043478,63.4,29,23,short_1000_processes.txt
1475,21,4,446,13.84,19.473333333333333,12.84,19.056666666666665,45.56,769.7566666666667,98.0,0.36,0.41274509803921566,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,179.57356366459626,43.875,100.0,922.2880434782609,11.166666666666666,57.42857142857143,29,24,short_1000_processes.txt
1500,20,4,437,12.458333333333334,25.56340579710145,11.208333333333334,29.91123188405797,49.166666666666664,878.927536231884,108.0,0.5,0.4154929577464789,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,158.51878787878786,39.04545454545455,101.0,789.3787878787878,11.5,59.233333333333334,30,22,short_1000_processes.txt
1525,18,4,424,13.363636363636363,19.48051948051948,12.863636363636363,18.885281385281385,46.13636363636363,1090.409090909091,114.0,0.4090909090909091,0.4144329896907217,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,126.6468954248366,34.0,81.0,619.2941176470588,12.5,57.77777777777778,29,18,short_1000_processes.txt
1550,21,3,417,12.541666666666666,24.51992753623188,11.166666666666666,29.362318840579707,43.875,922.2880434782609,100.0,0.5833333333333334,0.41675503711558853,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,120.790444646098,33.5,84.0,579.1052631578947,9.9,55.89655172413793,28,20,short_1000_processes.txt
1575,18,4,407,12.727272727272727,19.16017316017316,11.5,23.595238095238095,39.04545454545455,789.3787878787878,101.0,0.5454545454545454,0.4198473282442748,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,88.72402597402596,26.636363636363637,73.0,401.7662337662337,10.954545454545455,49.25,29,22,short_1000_processes.txt
1600,16,2,395,12.722222222222221,21.624183006535947,12.5,20.970588235294116,34.0,619.2941176470588,81.0,0.5,0.4226457399103139,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,70.8851880877743,27.954545454545453,65.0,294.71212121212125,10.636363636363637,44.96551724137931,27,22,short_1000_processes.txt
1625,14,4,389,10.833333333333334,21.08823529411765,9.11111111111111,16.104575163398692,37.22222222222222,500.5359477124183,84.0,0.5,0.4264367816091954,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,106.68507540846251,28.727272727272727,69.0,532.017316017316,11.772727272727273,40.483870967741936,32,22,short_1000_processes.txt
1650,19,3,378,11.590909090909092,16.538961038961038,10.954545454545455,23.37878787878788,26.636363636363637,401.7662337662337,73.0,0.5,0.4218009478672986,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,100.47952380952384,33.476190476190474,80.0,458.7619047619049,11.904761904761905,41.86666666666667,29,21,short_1000_processes.txt
1675,17,4,368,12.285714285714286,13.514285714285714,11.095238095238095,24.19047619047619,29.285714285714285,268.5142857142857,65.0,0.42857142857142855,0.42317073170731706,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,91.77287931034483,27.6,69.0,429.9166666666667,11.76,43.41379310344828,29,25,short_1000_processes.txt
1700,18,3,357,12.619047619047619,24.247619047619047,11.476190476190476,23.561904761904763,30.095238095238095,515.3904761904762,69.0,0.42857142857142855,0.4226415094339623,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,100.30417035072206,31.37037037037037,77.0,466.6267806267806,10.74074074074074,42.37931034482759,28,27,short_1000_processes.txt
1725,17,4,349,13.380952380952381,27.547619047619047,11.904761904761905,35.79047619047619,33.476190476190474,458.76190476190476,80.0,0.38095238095238093,0.4265279583875163,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,118.28451910408431,39.26086956521739,88.0,558.6561264822135,11.73913043478261,38.96969696969697,33,23,short_1000_processes.txt
1750,20,4,339,13.291666666666666,25.95471014492754,11.916666666666666,31.644927536231886,28.75,414.10869565217394,69.0,0.4166666666666667,0.4228187919463087,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,168.1212915601023,38.0,102.0,868.3478260869565,13.166666666666666,40.94117647058823,34,24,short_1000_processes.txt
1775,23,4,329,11.74074074074074,36.5071225071225,10.74074074074074,40.73789173789174,31.37037037037037,466.62678062678066,77.0,0.48148148148148145,0.4200278164116829,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,156.4589190221543,37.81818181818182,100.0,789.5844155844156,14.681818181818182,47.23529411764706,35,22,short_1000_processes.txt
1800,19,4,316,12.434782608695652,27.711462450592887,11.73913043478261,35.565217391304344,39.26086956521739,558.6561264822135,88.0,0.5217391304347826,0.42219020172910665,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,119.11447458089138,37.130434782608695,71.0,580.3003952569171,14.08695652173913,54.172413793103445,29,23,short_1000_processes.txt
1825,19,4,305,13.782608695652174,27.4505928853755,12.869565217391305,37.93675889328063,39.65217391304348,839.3280632411069,102.0,0.34782608695652173,0.4208955223880597,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,150.84412393162393,37.81481481481482,95.0,746.6182336182336,12.407407407407407,56.458333333333336,25,27,short_1000_processes.txt
1850,19,3,294,15.590909090909092,17.49134199134199,14.681818181818182,24.417748917748924,37.81818181818182,789.5844155844156,100.0,0.36363636363636365,0.4243369734789392,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,158.76069230769227,39.30769230769231,87.0,811.5815384615385,13.807692307692308,51.6,25,26,short_1000_processes.txt
1875,18,4,287,14.954545454545455,16.52164502164502,14.090909090909092,18.848484848484844,38.81818181818182,539.2987012987012,71.0,0.5,0.4274193548387097,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,160.5062580645161,39.16129032258065,96.0,806.4731182795698,13.419354838709678,55.24,25,31,short_1000_processes.txt
1900,24,3,280,13.555555555555555,31.948717948717952,12.407407407407407,41.63532763532764,37.81481481481482,746.6182336182338,95.0,0.37037037037037035,0.4266441821247892,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,132.27925156739812,38.121212121212125,86.0,639.6098484848485,13.181818181818182,56.241379310344826,28,33,short_1000_processes.txt
1925,23,3,269,14.76923076923077,21.46461538461538,13.807692307692308,24.961538461538463,39.30769230769231,811.5815384615385,87.0,0.34615384615384615,0.4270650263620387,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,174.20465517241377,49.36666666666667,105.0,861.9643678160918,13.666666666666666,58.5,27,30,short_1000_processes.txt
1950,27,4,262,14.64516129032258,21.83655913978495,13.419354838709678,30.851612903225806,39.16129032258065,806.4731182795699,96.0,0.45161290322580644,0.425414364640884,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,231.11143221003132,46.39393939393939,111.0,1239.808712121212,13.272727272727273,58.310344827586206,29,33,short_1000_processes.txt
1975,28,4,252,13.96875,26.547379032258064,13.40625,32.055443548387096,39.3125,611.8991935483871,86.0,0.46875,0.4230769230769231,HRRN|HRRN|HRRN|HRRN,80,HRRN,HRRN,HRRN,HRRN,269.32470538720537,51.696969696969695,120.0,1465.280303030303,13.515151515151516,61.96296296296296,28,33,short_1000_processes.txt
