# Generated workload
name,arrival,burst
175,403,12
176,408,73
177,411,4
178,416,73
179,419,6
180,422,12
181,424,66
182,429,3
183,431,53
184,432,7
185,433,7
186,435,17
187,435,1
188,438,6
189,442,8
190,444,10
191,449,9
192,452,12
193,455,79
194,457,20
195,460,1
196,464,12
197,468,20
198,470,56
199,473,67
200,478,9
201,480,10
202,481,98
203,482,20
204,485,5
205,490,81
206,492,76
207,495,2
208,499,19
209,500,8
210,505,16
211,510,10
212,511,18
213,512,80
214,513,18
215,514,11
216,519,72
217,520,10
218,523,11
219,525,68
220,528,16
221,528,19
222,532,3
223,535,17
224,535,13
225,539,53
226,540,62
227,542,19
228,545,95
229,546,16
230,548,6
231,550,1
232,553,98
233,554,6
234,557,3
235,558,14
236,561,16
237,564,84
238,565,1
239,567,17
240,568,50
241,573,8
242,578,10
243,579,82
244,583,3
245,583,68
246,586,20
247,590,5
248,592,16
249,594,6
250,597,64
251,602,7
252,607,82
253,608,95
254,613,13
255,618,84
256,622,53
257,627,51
258,627,14
259,630,18
260,632,5
261,633,1
262,635,4
263,640,20
264,644,14
265,644,20
266,644,100
267,644,20
268,645,17
269,646,14
270,648,85
271,651,16
272,653,50
273,658,57
274,662,5
275,662,3
276,667,9
277,672,68
278,674,4
279,675,10
280,677,11
281,680,4
282,680,58
283,685,11
284,687,20
285,689,3
286,691,6
287,691,15
288,693,16
289,696,6
290,696,96
291,696,6
292,696,19
293,699,15
294,700,12
295,704,93
296,709,5
297,712,4
298,715,3
299,717,1
300,722,17
301,727,19
302,728,11
303,732,20
304,732,8
305,735,13
306,736,18
307,740,91
308,741,16
309,744,3
310,747,11
311,749,64
312,753,13
313,754,78
314,758,16
315,761,16
316,766,4
317,769,18
318,773,55
319,777,10
320,781,15
321,783,2
322,784,11
323,788,20
324,791,12
325,796,4
326,801,71
327,803,10
328,807,4
329,807,16
330,808,14
331,808,62
332,809,75
333,810,7
334,815,14
335,815,19
336,815,15
337,818,17
338,819,1
339,823,18
340,826,16
341,830,6
342,835,5
343,835,20
344,839,17
345,842,20
346,847,9
347,850,10
348,853,5
349,856,17
350,858,18
351,860,18
352,865,63
353,869,12
354,874,95
355,879,6
356,883,11
357,888,72
358,892,19
359,897,18
360,899,14
361,899,1
362,902,92
363,902,98
364,903,9
365,904,10
366,905,2
367,907,4
368,911,18
369,912,18
370,915,100
371,920,92
372,920,13
373,923,11
374,927,97
375,929,99
376,932,12
377,936,20
378,937,7
379,939,3
380,940,17
381,940,14
382,942,5
383,943,9
384,943,5
385,943,70
386,947,90
387,951,10
388,954,18
389,956,95
390,958,6
391,962,82
392,963,18
393,966,64
394,967,11
395,969,98
396,973,18
397,978,92
398,980,20
399,984,52
400,989,13
401,989,18
402,994,83
403,996,17
404,999,10
405,1004,82
406,1004,6
407,1008,3
408,1009,7
409,1014,4
410,1015,14
411,1020,3
412,1025,1
413,1028,2
414,1028,61
415,1030,19
416,1031,14
417,1034,13
418,1037,13
419,1042,50
420,1047,3
421,1052,3
422,1054,4
423,1056,10
424,1060,98
425,1063,1
426,1066,64
427,1067,18
428,1069,5
429,1071,12
430,1071,18
431,1072,50
432,1076,18
433,1080,10
434,1081,12
435,1082,17
436,1083,64
437,1087,7
438,1087,86
439,1087,18
440,1090,3
441,1092,9
442,1092,87
443,1095,12
444,1096,8
445,1096,54
446,1097,15
447,1099,10
448,1104,19
449,1108,11
450,1111,70
451,1112,14
452,1114,5
453,1119,16
454,1122,10
455,1125,6
456,1130,9
457,1131,7
458,1133,3
459,1138,51
460,1142,19
461,1146,19
462,1147,18
463,1149,18
464,1152,5
465,1154,19
466,1159,5
467,1162,3
468,1165,1
469,1170,89
470,1175,82
471,1176,6
472,1180,5
473,1185,12
474,1185,81
475,1186,73
476,1187,63
477,1191,12
478,1194,15
479,1194,91
480,1196,83
481,1201,9
482,1205,6
483,1208,12
484,1212,3
485,1216,64
486,1220,12
487,1223,20
488,1223,5
489,1226,54
490,1230,7
491,1231,73
492,1235,4
493,1240,71
494,1245,93
495,1248,19
496,1249,14
497,1249,58
498,1253,5
499,1258,19
500,1259,66
501,1260,13
502,1264,1
503,1269,10
504,1269,88
505,1272,6
506,1273,20
507,1274,6
508,1278,9
509,1279,11
510,1282,3
511,1283,5
512,1283,83
513,1287,5
514,1291,80
515,1295,18
516,1299,3
517,1302,20
518,1306,14
519,1310,2
520,1315,8
521,1318,13
522,1320,19
523,1320,9
524,1323,3
525,1325,18
526,1328,50
527,1333,1
528,1337,17
529,1337,7
530,1342,14
531,1344,77
532,1349,9
533,1353,12
534,1357,93
535,1360,14
536,1364,16
537,1365,18
538,1368,69
539,1372,13
540,1377,92
541,1377,15
542,1382,4
543,1383,11
544,1387,2
545,1388,1
546,1388,16
547,1392,3
548,1394,55
549,1398,74
550,1401,17
551,1403,20
552,1403,6
553,1408,1
554,1409,17
555,1411,100
556,1415,8
557,1419,52
558,1421,50
559,1422,67
560,1425,13
561,1428,17
562,1428,3
563,1428,18
564,1432,9
565,1433,7
566,1436,19
567,1436,76
568,1440,54
569,1444,57
570,1448,18
571,1452,78
572,1455,8
573,1457,15
574,1462,19
575,1462,9
576,1462,8
577,1467,11
578,1470,17
579,1474,66
580,1475,75
581,1480,11
582,1480,6
583,1483,7
584,1487,97
585,1492,7
586,1495,8
587,1500,66
588,1501,65
589,1505,4
590,1505,16
591,1509,84
592,1509,12
593,1513,19
594,1515,17
595,1517,19
596,1518,77
597,1521,2
598,1525,6
599,1528,17
600,1531,1
601,1531,13
602,1535,73
603,1539,6
604,1543,67
605,1546,11
606,1548,77
607,1549,12
608,1551,9
609,1554,58
610,1558,4
611,1563,65
612,1567,13
613,1568,97
614,1569,1
615,1570,5
616,1575,11
617,1578,18
618,1582,56
619,1587,63
620,1589,4
621,1592,9
622,1594,18
623,1596,14
624,1596,20
625,1597,18
626,1598,10
627,1600,17
628,1603,15
629,1603,10
630,1606,5
631,1607,11
632,1610,19
633,1613,3
634,1613,64
635,1615,10
636,1620,91
637,1623,78
638,1625,17
639,1628,6
640,1628,65
641,1633,97
642,1638,7
643,1639,4
644,1639,16
645,1643,99
646,1646,3
647,1646,59
648,1646,13
649,1648,97
650,1650,5
651,1651,6
652,1651,72
653,1653,15
654,1657,18
655,1660,94
656,1664,88
657,1667,19
658,1670,18
659,1672,16
660,1676,55
661,1679,14
662,1681,50
663,1681,5
664,1683,84
665,1683,16
666,1686,99
667,1689,20
668,1690,18
669,1692,85
670,1695,6
671,1700,13
672,1703,55
673,1706,17
674,1710,9
675,1712,18
676,1714,3
677,1715,57
678,1720,15
679,1722,16
680,1723,5
681,1723,1
682,1724,10
683,1726,78
684,1731,55
685,1732,63
686,1734,16
687,1736,2
688,1738,98
689,1739,99
690,1742,80
691,1743,66
692,1746,4
693,1751,99
694,1754,52
695,1755,4
696,1759,7
697,1762,10
698,1764,96
699,1764,18
700,1768,80
701,1773,73
702,1773,7
703,1773,77
704,1775,100
705,1777,13
706,1778,52
707,1782,16
708,1787,12
709,1787,81
710,1787,11
711,1792,72
712,1797,84
713,1797,64
714,1799,12
715,1802,1
716,1807,5
717,1809,16
718,1814,10
719,1818,7
720,1822,72
721,1824,9
722,1828,18
723,1829,59
724,1832,66
725,1836,1
726,1841,6
727,1841,12
728,1845,96
729,1845,18
730,1848,93
731,1851,5
732,1855,76
733,1860,4
734,1864,2
735,1865,52
736,1866,62
737,1866,91
738,1869,17
739,1873,9
740,1873,20
741,1878,63
742,1883,3
743,1886,2
744,1888,14
745,1890,2
746,1894,52
747,1899,69
748,1899,17
749,1899,64
750,1903,7
751,1907,19
752,1912,18
753,1917,4
754,1922,15
755,1927,4
756,1928,18
757,1931,6
758,1935,15
759,1937,18
760,1939,14
761,1944,11
762,1948,84
763,1949,18
764,1954,78
765,1957,1
766,1962,68
767,1966,58
768,1968,64
769,1969,1
770,1974,18
771,1978,19
772,1979,79
773,1981,66
774,1983,8
775,1984,69
776,1984,19
777,1985,11
778,1988,94
779,1993,4
780,1997,2
781,2002,13
782,2002,11
783,2004,14
784,2007,4
785,2008,20
786,2008,13
787,2008,2
788,2010,5
789,2012,8
790,2013,96
791,2016,20
792,2020,8
793,2023,75
794,2024,55
795,2027,2
796,2031,3
797,2034,5
798,2035,7
799,2038,19
800,2039,17
801,2040,67
802,2043,19
803,2043,76
804,2046,7
805,2048,1
806,2050,72
807,2054,15
808,2058,52
809,2059,73
810,2060,3
811,2060,8
812,2064,10
813,2064,4
814,2066,1
815,2068,84
816,2069,83
817,2071,20
818,2076,1
819,2079,17
820,2079,53
821,2081,94
822,2085,79
823,2090,3
824,2093,12
825,2093,91
826,2096,74
827,2100,4
828,2102,20
829,2106,62
830,2110,18
831,2115,65
832,2119,16
833,2122,1
834,2124,12
835,2129,17
836,2131,9
837,2134,1
838,2138,8
839,2139,13
840,2144,96
841,2147,20
842,2152,14
843,2153,14
844,2155,11
845,2158,7
846,2163,84
847,2168,5
848,2170,17
849,2171,5
850,2176,6
851,2178,84
852,2183,70
853,2184,11
854,2187,10
855,2190,9
856,2191,4
857,2192,98
858,2196,20
859,2200,20
860,2201,51
861,2203,99
862,2206,88
863,2209,12
864,2210,16
865,2213,62
866,2214,98
867,2214,14
868,2215,7
869,2216,78
870,2220,11
871,2223,14
872,2226,20
873,2231,11
874,2234,19
875,2238,2
876,2242,79
877,2242,8
878,2246,2
879,2250,2
880,2251,75
881,2253,10
882,2256,68
883,2260,17
884,2261,15
885,2261,4
886,2262,18
887,2263,11
888,2266,79
889,2270,7
890,2273,70
891,2278,6
892,2283,3
893,2283,12
894,2283,13
895,2288,17
896,2292,13
897,2296,6
898,2298,5
899,2299,6
900,2304,69
901,2306,15
902,2308,4
903,2309,1
904,2313,1
905,2316,16
906,2320,20
907,2323,87
908,2328,14
909,2331,88
910,2331,85
911,2333,18
912,2334,59
913,2334,2
914,2335,19
915,2339,55
916,2339,61
917,2340,20
918,2345,20
919,2349,6
920,2352,12
921,2352,69
922,2354,13
923,2354,18
924,2354,58
925,2354,9
926,2356,17
927,2357,20
928,2357,96
929,2362,3
930,2365,20
931,2370,88
932,2372,86
933,2376,5
934,2380,17
935,2385,16
936,2386,8
937,2391,62
938,2391,79
939,2396,7
940,2400,14
941,2400,18
942,2405,90
943,2406,9
944,2406,17
945,2410,1
946,2410,11
947,2413,20
948,2413,7
949,2415,16
950,2418,5
951,2421,79
952,2425,15
953,2428,2
954,2432,96
955,2437,18
956,2437,93
957,2439,12
958,2439,9
959,2439,13
960,2444,6
961,2448,6
962,2452,100
963,2454,11
964,2459,76
965,2459,8
966,2461,10
967,2462,6
968,2462,2
969,2463,15
970,2467,80
971,2471,71
972,2474,17
973,2476,5
974,2476,17
975,2481,7
976,2486,74
977,2491,4
978,2491,2
979,2496,3
980,2498,2
981,2498,10
982,2498,10
983,2503,11
984,2504,67
985,2508,15
986,2513,59
987,2514,50
988,2518,4
989,2519,18
990,2521,95
991,2523,6
992,2523,11
993,2527,5
994,2527,2
995,2527,3
996,2530,20
997,2534,15
998,2538,11
999,2539,18
1000,2539,15
