# Generated workload
name,arrival,burst
231,594,94
232,596,89
233,599,62
234,600,67
235,604,69
236,605,69
237,607,95
238,608,94
239,613,81
240,615,80
241,617,85
242,622,67
243,624,57
244,628,93
245,632,74
246,635,72
247,636,68
248,636,68
249,641,55
250,643,78
251,648,66
252,653,80
253,654,62
254,658,67
255,662,94
256,664,58
257,664,89
258,669,87
259,670,65
260,670,92
261,674,64
262,679,64
263,679,56
264,682,71
265,687,80
266,687,93
267,688,50
268,692,60
269,695,91
270,698,80
271,703,62
272,705,70
273,707,91
274,707,99
275,707,91
276,711,64
277,715,97
278,720,52
279,721,76
280,722,52
281,725,100
282,728,61
283,733,68
284,733,50
285,735,86
286,739,56
287,741,68
288,744,91
289,748,83
290,751,58
291,755,79
292,757,62
293,757,71
294,758,96
295,761,91
296,763,95
297,764,50
298,769,71
299,771,86
300,776,98
301,777,61
302,781,90
303,784,77
304,788,70
305,788,75
306,793,56
307,794,58
308,797,70
309,798,50
310,800,74
311,801,78
312,803,71
313,805,87
314,810,86
315,810,66
316,815,73
317,820,65
318,820,92
319,820,79
320,822,60
321,825,93
322,829,95
323,831,94
324,831,90
325,833,73
326,837,64
327,838,58
328,841,59
329,844,97
330,848,73
331,851,94
332,855,80
333,859,92
334,860,98
335,861,93
336,865,100
337,865,83
338,868,83
339,873,73
340,873,86
341,873,53
342,877,82
343,878,86
344,882,59
345,883,70
346,887,78
347,887,93
348,888,95
349,892,81
350,892,82
351,895,53
352,898,58
353,902,76
354,905,86
355,905,85
356,908,93
357,910,96
358,910,75
359,912,50
360,917,63
361,921,54
362,921,77
363,923,94
364,923,84
365,923,54
366,926,52
367,928,76
368,929,99
369,930,99
370,935,96
371,940,76
372,942,74
373,945,74
374,948,55
375,953,92
376,957,58
377,962,72
378,962,61
379,966,75
380,970,58
381,975,64
382,975,98
383,975,69
384,978,93
385,983,84
386,986,84
387,989,64
388,990,79
389,992,59
390,994,62
391,999,98
392,999,52
393,1004,76
394,1008,99
395,1008,65
396,1009,54
397,1009,88
398,1009,78
399,1013,93
400,1018,53
401,1019,97
402,1019,75
403,1022,64
404,1026,63
405,1026,58
406,1030,68
407,1031,96
408,1035,70
409,1039,88
410,1044,70
411,1045,69
412,1046,92
413,1050,64
414,1053,69
415,1055,53
416,1059,87
417,1064,61
418,1069,93
419,1072,85
420,1075,53
421,1077,91
422,1082,74
423,1086,70
424,1091,76
425,1094,59
426,1096,74
427,1097,98
428,1101,80
429,1102,64
430,1104,95
431,1105,79
432,1105,85
433,1108,76
434,1112,83
435,1113,74
436,1114,66
437,1115,71
438,1120,55
439,1123,73
440,1123,84
441,1128,62
442,1128,67
443,1131,93
444,1135,88
445,1135,54
446,1136,98
447,1140,96
448,1145,85
449,1146,80
450,1147,71
451,1149,50
452,1150,62
453,1155,57
454,1160,98
455,1163,65
456,1168,88
457,1173,63
458,1176,65
459,1180,70
460,1182,74
461,1185,84
462,1190,72
463,1192,66
464,1194,82
465,1197,79
466,1197,96
467,1200,98
468,1202,63
469,1204,70
470,1207,52
471,1211,64
472,1216,59
473,1216,66
474,1220,87
475,1224,96
476,1227,68
477,1228,62
478,1230,64
479,1233,86
480,1234,81
481,1238,91
482,1243,71
483,1245,98
484,1248,96
485,1253,97
486,1256,79
487,1257,96
488,1259,60
489,1260,96
490,1264,81
491,1265,84
492,1270,53
493,1274,52
494,1274,92
495,1274,98
496,1274,76
497,1275,90
498,1276,54
499,1281,59
500,1281,63
501,1285,79
502,1287,53
503,1291,90
504,1296,89
505,1299,92
506,1302,51
507,1302,84
508,1306,76
509,1306,51
510,1310,96
511,1312,84
512,1314,51
513,1318,94
514,1323,77
515,1324,56
516,1324,83
517,1325,65
518,1326,89
519,1330,66
520,1332,67
521,1335,55
522,1337,75
523,1340,86
524,1341,94
525,1342,69
526,1347,55
527,1352,91
528,1352,55
529,1355,74
530,1358,85
531,1361,53
532,1366,50
533,1371,60
534,1371,81
535,1374,91
536,1376,86
537,1376,83
538,1376,64
539,1377,94
540,1381,80
541,1383,52
542,1383,93
543,1385,84
544,1389,92
545,1389,61
546,1391,51
547,1392,87
548,1393,98
549,1398,75
550,1398,69
551,1399,86
552,1400,86
553,1403,93
554,1407,71
555,1410,98
556,1415,58
557,1420,96
558,1420,82
559,1425,72
560,1425,56
561,1428,64
562,1428,71
563,1432,99
564,1436,88
565,1439,99
566,1441,51
567,1446,67
568,1449,81
569,1450,72
570,1454,74
571,1457,61
572,1462,87
573,1467,74
574,1467,99
575,1471,68
576,1472,95
577,1472,55
578,1474,59
579,1477,95
580,1482,59
581,1487,74
582,1489,73
583,1489,55
584,1489,69
585,1492,73
586,1494,56
587,1495,55
588,1496,77
589,1499,85
590,1503,82
591,1506,56
592,1506,55
593,1508,85
594,1508,88
595,1512,100
596,1514,74
597,1514,68
598,1517,74
599,1517,96
600,1521,65
601,1525,83
602,1526,93
603,1529,60
604,1530,67
605,1532,67
606,1535,59
607,1535,60
608,1538,67
609,1541,69
610,1544,100
611,1544,73
612,1546,65
613,1551,90
614,1554,88
615,1558,62
616,1561,56
617,1562,69
618,1562,75
619,1564,89
620,1567,71
621,1570,71
622,1573,91
623,1577,58
624,1579,70
625,1583,94
626,1584,80
627,1586,61
628,1589,70
629,1591,97
630,1596,90
631,1599,86
632,1600,70
633,1603,67
634,1606,73
635,1606,86
636,1607,87
637,1611,61
638,1616,99
639,1620,51
640,1625,79
641,1630,63
642,1633,68
643,1638,54
644,1641,93
645,1644,58
646,1649,69
647,1650,66
648,1655,59
649,1660,77
650,1663,54
651,1666,88
652,1669,87
653,1672,84
654,1676,94
655,1679,84
656,1679,100
657,1681,94
658,1685,88
659,1690,55
660,1690,99
661,1691,92
662,1696,72
663,1697,91
664,1701,52
665,1705,91
666,1710,91
667,1713,98
668,1715,100
669,1718,56
670,1718,56
671,1720,64
672,1724,97
673,1728,85
674,1732,94
675,1736,64
676,1739,73
677,1742,79
678,1747,87
679,1752,82
680,1753,72
681,1753,80
682,1753,68
683,1756,55
684,1756,96
685,1757,72
686,1759,71
687,1762,100
688,1763,83
689,1766,72
690,1769,56
691,1772,96
692,1777,78
693,1779,54
694,1781,52
695,1786,57
696,1786,71
697,1791,56
698,1796,60
699,1801,65
700,1805,61
701,1809,60
702,1811,85
703,1814,79
704,1815,75
705,1820,61
706,1821,90
707,1826,77
708,1829,51
709,1834,89
710,1835,78
711,1839,77
712,1842,50
713,1847,63
714,1848,67
715,1853,100
716,1853,86
717,1853,84
718,1854,73
719,1856,62
720,1859,57
721,1861,92
722,1864,83
723,1869,70
724,1873,74
725,1877,75
726,1881,57
727,1883,72
728,1886,89
729,1887,93
730,1892,69
731,1896,87
732,1896,93
733,1897,70
734,1897,65
735,1899,57
736,1900,73
737,1905,59
738,1909,74
739,1912,88
740,1913,86
741,1916,77
742,1917,81
743,1922,84
744,1927,91
745,1928,85
746,1929,81
747,1931,58
748,1932,70
749,1935,89
750,1935,72
751,1935,81
752,1936,62
753,1939,85
754,1943,91
755,1946,76
756,1951,81
757,1954,95
758,1957,81
759,1958,55
760,1962,51
761,1963,68
762,1963,67
763,1964,84
764,1966,60
765,1969,86
766,1974,99
767,1977,85
768,1981,57
769,1985,57
770,1987,99
771,1991,73
772,1995,98
773,1995,98
774,2000,78
775,2004,63
776,2007,56
777,2012,91
778,2013,69
779,2013,78
780,2015,72
781,2015,78
782,2015,99
783,2016,63
784,2021,87
785,2026,72
786,2031,89
787,2036,77
788,2037,89
789,2038,100
790,2039,63
791,2039,86
792,2041,84
793,2043,88
794,2047,60
795,2049,95
796,2051,68
797,2055,67
798,2059,93
799,2059,58
800,2062,53
801,2064,91
802,2065,94
803,2066,65
804,2067,95
805,2069,65
806,2074,75
807,2077,59
808,2081,90
809,2083,90
810,2086,74
811,2089,54
812,2094,100
813,2094,75
814,2098,97
815,2100,94
816,2102,79
817,2105,70
818,2109,50
819,2114,55
820,2119,79
821,2124,92
822,2129,72
823,2129,100
824,2133,75
825,2134,77
826,2135,81
827,2137,70
828,2139,71
829,2143,86
830,2144,86
831,2147,100
832,2149,93
833,2149,52
834,2149,90
835,2152,51
836,2152,60
837,2155,79
838,2155,77
839,2156,94
840,2157,91
841,2159,60
842,2161,55
843,2166,73
844,2168,55
845,2170,92
846,2175,60
847,2175,75
848,2180,69
849,2185,94
850,2186,77
851,2191,55
852,2196,56
853,2196,63
854,2199,54
855,2200,87
856,2201,83
857,2206,78
858,2206,50
859,2211,71
860,2211,77
861,2216,58
862,2219,54
863,2220,74
864,2220,96
865,2220,56
866,2222,73
867,2224,58
868,2227,99
869,2228,91
870,2233,59
871,2233,83
872,2237,50
873,2241,91
874,2242,78
875,2244,96
876,2245,90
877,2250,59
878,2253,89
879,2258,78
880,2259,55
881,2259,58
882,2259,87
883,2264,74
884,2266,77
885,2268,100
886,2269,65
887,2271,91
888,2271,65
889,2275,88
890,2279,96
891,2283,68
892,2288,51
893,2293,69
894,2294,83
895,2298,82
896,2299,97
897,2302,68
898,2307,53
899,2308,81
900,2311,57
901,2312,81
902,2317,88
903,2317,83
904,2317,73
905,2319,58
906,2322,86
907,2325,73
908,2329,93
909,2330,98
910,2333,99
911,2333,51
912,2337,54
913,2337,66
914,2338,52
915,2338,100
916,2341,82
917,2343,90
918,2348,82
919,2351,77
920,2356,75
921,2356,90
922,2360,84
923,2364,59
924,2366,55
925,2368,55
926,2372,63
927,2373,84
928,2375,75
929,2379,90
930,2384,93
931,2389,54
932,2391,94
933,2394,96
934,2395,53
935,2396,55
936,2399,57
937,2402,89
938,2406,53
939,2408,92
940,2413,92
941,2418,61
942,2418,50
943,2423,58
944,2428,50
945,2429,81
946,2431,83
947,2435,100
948,2440,66
949,2441,73
950,2442,97
951,2444,96
952,2444,99
953,2444,71
954,2447,67
955,2451,54
956,2453,95
957,2457,90
958,2457,81
959,2460,82
960,2462,53
961,2465,86
962,2466,73
963,2467,66
964,2467,86
965,2472,96
966,2472,64
967,2477,82
968,2477,52
969,2477,65
970,2477,80
971,2479,74
972,2480,61
973,2480,85
974,2485,97
975,2490,76
976,2491,70
977,2492,76
978,2497,70
979,2499,54
980,2503,73
981,2503,82
982,2508,53
983,2509,64
984,2513,52
985,2516,54
986,2519,68
987,2521,70
988,2521,85
989,2524,50
990,2526,62
991,2528,86
992,2530,97
993,2534,65
994,2537,73
995,2541,81
996,2542,96
997,2546,98
998,2547,59
999,2547,76
1000,2547,64
